COMP;REGIAO;UF;MUNICIPIO;NOME_ESTABELECIMENTO;RAZAO_SOCIAL;DS_TIPO_UNIDADE;DESC_NATUREZA_JURIDICA;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;CO_CEP;LEITOS_EXISTENTES;LEITOS_SUS;UTI_TOTAL_EXIST;UTI_TOTAL_SUS;UTI_ADULTO_EXIST;UTI_ADULTO_SUS;UTI_PEDIATRICO_EXIST;UTI_PEDIATRICO_SUS;UTI_NEONATAL_EXIST;UTI_NEONATAL_SUS;UTI_QUEIMADO_EXIST;UTI_QUEIMADO_SUS;UTI_CORONARIANA_EXIST;UTI_CORONARIANA_SUS;ZONA
202301;SUDESTE;SP;SAO PAULO;HOSPITAL BP;REAL E BENEMERITA ASSOCIACAO PORTUGUESA DE BENEFICENCIA;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;MAEST CARDIM;769;LIBERDADE;01323900;887;252;243;65;195;50;48;15;0;0;0;0;0;0;Centro
202301;SUDESTE;SP;SAO PAULO;HOSP MUN TIDE SETUBAL;PREFEITURA DO MUNICIPIO DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;RUA DR JOSE GUILHERME EIRAS;123;SAO MIGUEL PAULISTA;08010220;204;192;44;32;29;17;10;10;5;5;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;SECRETARIA MUNICIPAL DA SAUDE;HOSPITAL GERAL;HOSPITAL_PÃBLICO;ALVES MALDONADO;S/N;VILA NHOCUNE;03558050;48;48;0;0;0;0;0;0;0;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;HOSP MAT SAO CRISTOVAO;ASSOCIACAO DE BENEFICENCIA E FILANTROPIA SAO CRISTOVAO;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;AMERICO VENTURA;123;ALTO DA MOOCA;03128020;302;0;50;0;30;0;10;0;10;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL SAMARITANO;ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA CONS BROTERO;1486;HIGIENOPOLIS;01232010;314;0;73;0;48;0;15;0;10;0;0;0;0;0;Centro
202301;SUDESTE;SP;SAO PAULO;HOSP PAULISTA DE OTORRINOLARINGOLOGIA;HOSPITAL PAULISTA LTDA;HOSPITAL ESPECIALIZADO;HOSPITAL_PRIVADO;RUA DR DIOGO DE FARIA;780;VIL CLEMENTINO;04037002;44;0;2;0;1;0;1;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL DO CORACAO;ASSOCIACAO BENEFICENTE SIRIA;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;RUA DESEMBARGADOR ELISEU GUILHERME;123;PARAISO;04004030;292;5;65;0;36;0;12;0;4;0;0;0;13;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL SBC;ASSOCIACAO DE ASSISTENCIA MUTUA A SAUDE SBC;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;BLUMENAU;320;V LEOPOLDINA;05319020;27;0;0;0;0;0;0;0;0;0;0;0;0;0;Zona Oeste
202301;SUDESTE;SP;SAO PAULO;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;SECRETARIA MUNICIPAL DA SAUDE;HOSPITAL GERAL;HOSPITAL_PÃBLICO;FRANCISCO DE PAULA QUINTANILHA RIBEIRO;860;JABAQUARA;04330902;200;200;33;33;21;21;8;8;4;4;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPAS SAO PAULO;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;AV ELISIO TEIXEIRA LEITE;6999;PARADA DE TAIPAS;02810000;285;252;46;29;20;10;14;13;12;6;0;0;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;HOSP ALBERT SABIN;LAPA ASSISTENCIA MEDICA LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA BRIGADEIRO GAVIAO PEIXOTO;123;LAPA;05078000;74;0;25;0;16;0;0;0;0;0;0;0;9;0;Zona Oeste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL SANTA RITA;CASA DE SAUDE SANTA RITA S A;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA CUBATAO;1190;VILA MARIANA;04013004;132;0;12;0;12;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL JAPONES SANTA CRUZ;SOCIEDADE BRASILEIRA E JAPONESA DE BENEFICIENCIA SANTA CRUZ;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;R SANTA CRUZ;398;VILA MARIANA;04122000;168;30;30;10;30;10;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;PREFEITURA DO MUNICIPIO DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;ALAMEDA RODRIGO DE BRUM;1989;VILA PARANAGUA;03807230;286;256;50;44;30;30;10;6;10;8;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL MUNICIPAL DR BENEDICTO MONTENEGRO;PREFEITURA DO MUNICIPIO DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;ANTONIO LAZARO;226;JARDIM IVA;03921080;54;45;8;0;8;0;0;0;0;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;HOSP IGESP;IGESP SA CENTRO MEDICO E CIRURGICO INST GASTROENT DE SP;HOSPITAL GERAL;HOSPITAL_PRIVADO;SILVIA;276;BELA VISTA;01331010;160;0;0;0;0;0;0;0;0;0;0;0;0;0;Centro
202301;SUDESTE;SP;SAO PAULO;HOSPITAL E MATERNIDADE NOSSA SENHORA DO ROSARIO;NOTRE DAME INTERMEDICA SAUDE S A;HOSPITAL GERAL;HOSPITAL_PRIVADO;DR EDSON DE MELO;357;VILA MARIA ALTA;02122080;73;0;20;0;10;0;0;0;10;0;0;0;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;HOSPITAL PAULISTANO;ESHO EMPRESA DE SERVICOS HOSPITALARES S A;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA MARTINIANO DE CARVALHO;741;BELA VISTA;01321001;165;0;20;0;20;0;0;0;0;0;0;0;0;0;Centro
202301;SUDESTE;SP;SAO PAULO;HOSP MUN DR IGNACIO PROENCA DE GOUVEA;PREFEITURA DO MUNICIPIO DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;RUA JUVENTUS;562;MOOCA;03124020;128;111;33;16;25;12;0;0;8;4;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA IDPC SAO PAULO;FUNDACAO ADIB JATENE;HOSPITAL ESPECIALIZADO;HOSPITAL_FILANTRÃPICO;AV DR DANTE PAZZANESE;500;IBIRAPUERA;04012180;402;386;103;100;82;80;21;20;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;HOSPITAL ESPECIALIZADO;HOSPITAL_PÃBLICO;RUA SIQUEIRA BUENO;1757;AGUA RASA;03173010;126;120;26;26;0;0;20;20;6;6;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL DE TRANSP DO EST DE SP EURYCLIDES DE JESUS ZERBINI;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;AV BRIGADEIRO LUIZ ANTONIO;2651;JARDIM PAULISTA;01401901;168;168;21;21;16;16;5;5;0;0;0;0;0;0;Centro
202301;SUDESTE;SP;SAO PAULO;HOSP RUBEM BERTA;ADLM SERVICOS MEDICOS LTDA;HOSPITAL ESPECIALIZADO;HOSPITAL_PRIVADO;RUBEM BERTA;1100;INDIANOPOLIS;04074000;57;0;1;0;1;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;CASA DE SAUDE DE SAO JOAO DE DEUS;ASSOCIACAO HOSPITALEIRA DE ASSISTENCIA SOCIAL;HOSPITAL ESPECIALIZADO;HOSPITAL_FILANTRÃPICO;EST TURISTICA DO JARAGUA;2365;PIRITUBA;05161000;144;0;0;0;0;0;0;0;0;0;0;0;0;0;Zona Oeste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL ALVORADA MOEMA;HOSPITAL ALVORADA TAGUATINGA LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;AVENIDA IBIRAPUERA;1942;INDIANOPOLIS;04028001;182;0;30;0;20;0;10;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL E MATERNIDADE SAO RAFAEL SP;CENTRO MEDICO ESPECIALIZADO S C LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;ECA DE QUEIROZ;391;VILA MARIANA;04011032;59;0;3;0;3;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSP MAT 8 DE MAIO;HOSPITAL E MATERNIDADE 8 DE MAIO LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA RAFAEL MONTEIRO VALEIRO;18;ITAIM PAULISTA;08140020;28;0;0;0;0;0;0;0;0;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;ASSOC CRUZ VERDE;ASSOCIACAO CRUZ VERDE;HOSPITAL ESPECIALIZADO;HOSPITAL_FILANTRÃPICO;RUA DR DIOGO DE FARIA;695;VILA CLEMENTINO;04037002;204;204;0;0;0;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL SANTA PAULA;HOSPITAL SANTA PAULA S A;HOSPITAL GERAL;HOSPITAL_PRIVADO;AVENIDA SANTO AMARO;2468;VILA OLIMPIA;04556100;199;0;50;0;50;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL SAO LUIZ JABAQUARA;REDE DOR SAO LUIZ S A;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA DAS PEROBAS;344;JABAQUARA;04321120;159;0;50;0;50;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL SEPACO;SERV SOCIAL DA IND DO PAPEL PAPELAO E CORT DO ESTADO DE SP;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;VERGUEIRO;4210;VILA MARIANA;04102900;259;19;100;0;40;0;30;0;30;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSP EDMUNDO VASCONCELOS;FUNDACAO INST DE MOLESTIAS DO APARELHO DIGEST E DA NUTRICAO;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;RUA BORGES LAGOA;1450;VIL CLEMENTINO;04038905;157;0;17;0;10;0;7;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL NEXT BUTANTA;HOSPITAL ALVORADA TAGUATINGA LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;AV PROF FRANCISCO MORATO;719;BUTANTA;05513000;128;0;20;0;20;0;0;0;0;0;0;0;0;0;Zona Oeste
202301;SUDESTE;SP;SAO PAULO;HOSP PS NOVA IGUATEMI;HOSPITAL PS NOVA IGUATEMI SC LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;AVN RAGUEB CHOHFI;3315;SAO MATEUS;08375000;15;0;0;0;0;0;0;0;0;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL GRAACC INSTITUTO DE ONCOLOGIA PEDIATRICA IOP;GRUPO DE APOIO AO ADOLESCENTE E A CRIANCA COM CANCER GRAAC;HOSPITAL ESPECIALIZADO;HOSPITAL_FILANTRÃPICO;RUA PEDRO DE TOLEDO;572;VILA CLEMENTINO;04039001;73;47;10;8;0;0;10;8;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL NIPO BRASILEIRO;BENEFICENCIA NIPO BRASILEIRA DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;RUA PISTOIA;100;PARQUE NOVO MUNDO;02189000;242;0;52;0;23;0;0;0;17;0;0;0;12;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;HOSPITAL DO RIM E HIPERTENSAO;FUNDACAO OSWALDO RAMOS;HOSPITAL ESPECIALIZADO;HOSPITAL_FILANTRÃPICO;RUA BORGES LAGOA;960;VILA CLEMENTINO;04038002;151;146;16;16;16;16;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL REGIONAL SUL SAO PAULO;SECRETARIA DE ESTADO DA SAUDE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;RUA GENERAL ROBERTO ALVES DE CARVALHO FILHO;270;SANTO AMARO;04744000;212;209;34;31;17;14;7;7;10;10;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL VITAL BRAZIL SAO PAULO;INSTITUTO BUTANTAN;HOSPITAL ESPECIALIZADO;HOSPITAL_PÃBLICO;AV VITAL BRAZIL;1500;BUTANTA;05503900;11;11;0;0;0;0;0;0;0;0;0;0;0;0;Zona Oeste
202301;SUDESTE;SP;SAO PAULO;ASSOCIACAO NOSSA SENHORA DO PARI;ASSOCIACAO BENEFICENTE DE ASSISTENCIA SOCIAL N SRA DO PARI;HOSPITAL ESPECIALIZADO;HOSPITAL_FILANTRÃPICO;RUA HANEMANN;234;CANINDE;03031040;54;53;8;7;8;7;0;0;0;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;INST CEMA DE OFTALMOLOGIA E OTORRINOLARINGOLOGIA;INST CEMA DE OFTALMOLOGIA E OTORRINOLARINGOLOGIA;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;RUA PASCOAL MOREIRA;450;MOOCA;03117000;31;31;0;0;0;0;0;0;0;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;RUA MANOEL FRANCA DOS SANTOS;174;JARDIM SAPOPEMBA;03975130;162;162;30;30;20;20;0;0;10;10;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;AV MINISTRO PETRONIO PORTELA;1642;JARDIM IRACEMA;02802120;268;259;35;35;20;20;5;5;4;4;6;6;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;HOSP VERA CRUZ;HOSPITAL VERA CRUZ LTDA;HOSPITAL ESPECIALIZADO;HOSPITAL_PRIVADO;R ALTO PARAGUAI;362;J MODELO;02238240;130;0;0;0;0;0;0;0;0;0;0;0;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;HOSPITAL CENTRAL DE GUAIANASES;HOSPITAL E PRONTO SOCORRO COMUNITARIO VILA IOLANDA LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA CABO JOSE TEIXEIRA;189;GUAIANAZES;08451010;95;0;13;0;13;0;0;0;0;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;NEXT HOSPITAL SANTO AMARO;HOSPITAL ALVORADA TAGUATINGA LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA BARAO DO RIO BRANCO;555;SANTO AMARO;04753001;78;0;10;0;10;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL PSIQUIATRICO DE VILA MARIANA;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;HOSPITAL ESPECIALIZADO;HOSPITAL_PÃBLICO;RUA MAJOR MARAGLIANO;241;VILA MARIANA;04017030;77;77;0;0;0;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;CASA DE DAVID SAO PAULO;CASA DE DAVID TABERNACULO ESPIRITA PARA EXCEPCIONAIS;HOSPITAL ESPECIALIZADO;HOSPITAL_FILANTRÃPICO;RODOVIA FERNAO DIAS;82;PARQUE EDU CHAVES;02284000;281;265;0;0;0;0;0;0;0;0;0;0;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;HOSPITAL SAO CAMILO POMPEIA;SOCIEDADE BENEFICENTE SAO CAMILO;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;AV POMPEIA;1178;POMPEIA;05022001;385;0;103;0;86;0;17;0;0;0;0;0;0;0;Zona Oeste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL GERAL DE VILA NOVA CACHOEIRINHA SAO PAULO;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;AV DEPUTADO EMILIO CARLOS;3000;VILA NOVA CACHOEIRIN;02720200;210;195;40;30;40;30;0;0;0;0;0;0;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;HOSPITAL GERIATRICO E DE CONVALESCENTES D PEDRO II;IRMANDADE SANTA CASA DE MISERICORDIA DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;AV GUAPIRA;2674;JACANA;02265002;457;457;0;0;0;0;0;0;0;0;0;0;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;HOSPITAL SANTA CATARINA;ASSOCIACAO CONGREGACAO DESANTA CATARINA;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;PAULISTA;200;BELA VISTA;01310000;316;0;79;0;63;0;16;0;0;0;0;0;0;0;Centro
202301;SUDESTE;SP;SAO PAULO;SAO LUIZ UNIDADE ITAIM;REDE D OR SAO LUIZ S A;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA DR ALCEU DE CAMPOS RODRIGUES;95;VILA NOVA CONCEICAO;04544000;274;0;50;0;18;0;0;0;32;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;INST SUEL ABUJAMRA;INSTITUTO SUEL ABUJAMRA;HOSPITAL ESPECIALIZADO;HOSPITAL_FILANTRÃPICO;RUA TAMANDARE;693;ACLIMACAO;01525001;16;16;0;0;0;0;0;0;0;0;0;0;0;0;Centro
202301;SUDESTE;SP;SAO PAULO;SANTA CASA DE SAO PAULO HOSPITAL CENTRAL SAO PAULO;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;RUA DR CESARIO MOTA JUNIOR;112;VILA BUARQUE;01221020;1086;1078;96;88;63;55;18;18;15;15;0;0;0;0;Centro
202301;SUDESTE;SP;SAO PAULO;HOSP DO SERV PUB MUNICIPAL HSPM;HOSPITAL DO SERVIDOR PUBLICO MUNICIPAL;HOSPITAL GERAL;HOSPITAL_PÃBLICO;CASTRO ALVES;60;LIBERDADE;01532000;190;14;42;14;33;10;4;0;5;4;0;0;0;0;Centro
202301;SUDESTE;SP;SAO PAULO;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;PREFEITURA DO MUNICIPIO DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;ESTRADA DE ITAPECERICA;1661;CAMPO LIMPO;05835005;327;303;68;60;40;40;16;10;12;10;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;FUNDACAO FACULDADE DE MEDICINAHCFMUSP INST DE PSIQUIATRIA SP;FUNDACAO FACULDADE DE MEDICINA MECMPAS;HOSPITAL ESPECIALIZADO;HOSPITAL_FILANTRÃPICO;RUA DR OVIDIO PIRES DE CAMPOS;785;CERQUEIRA CESAR;05403000;123;123;0;0;0;0;0;0;0;0;0;0;0;0;Zona Oeste
202301;SUDESTE;SP;SAO PAULO;SERRA MAYOR;SERRA MAYOR SERVICOS MEDICOS S A;HOSPITAL GERAL;HOSPITAL_PRIVADO;ESTRADA DE ITAPECERICA;4659;CAPAO REDONDO;05858001;42;0;20;0;20;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;API ASSISTENCIA PSIQUIATRICA INTEGRADA;API ASSISTENCIA PSIQUIATRICA INTEGRADA;HOSPITAL ESPECIALIZADO;HOSPITAL_PRIVADO;AV INDIANOPOLIS;1903;PLANALTO PAULISTA;04063003;51;0;0;0;0;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL E PRONTO SOCORRO PORTINARI;HOSPITAL E PRONTO SOCORRO PORTINARI LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;AVENIDA CANDIDO PORTINARI;455;VILA JAGUARA;05114000;109;0;42;0;22;0;10;0;10;0;0;0;0;0;Zona Oeste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL BDW SP;HOSPITAL BDW SP LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;AV DOS BANDEIRANTES;679;VILA OLIMPIA;04553010;29;0;10;0;10;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;RUA DOM JOSE MAURICIO;15;CARANDIRU;02028000;251;251;0;0;0;0;0;0;0;0;0;0;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;HOSP DE CLINICAS J HELENA;HOSPITAL DE CLINICAS JARDIM HELENA SC LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA ERVA ANDORINHA;123;JARDIM HELENA;08090470;32;0;8;0;8;0;0;0;0;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL SAO CAMILO IPIRANGA;SOCIEDADE BENEFICENTE SAO CAMILO;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;RUA POUSO ALEGRE;1;IPIRANGA;04261030;162;0;48;0;48;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HSANP HOSPITAL;ASSOCIACAO HOSPITALAR SANTANA;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;R VOLUNTARIOS DA PATRIA;2786;SANTANA;02402100;152;0;39;0;20;0;9;0;10;0;0;0;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;MASTER CLIN;HOSPITAL E MATERNIDADE MASTER CLIN SC LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA DR GALVAO GUIMARAES;72;SAO MATEUS;03970040;62;0;10;0;0;0;0;0;10;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;PRO MATRE PAULISTA;HOSPITAL E MATERNIDADE SANTA JOANA S A;HOSPITAL ESPECIALIZADO;HOSPITAL_PRIVADO;SAO CARLOS DO PINHAL;139;BELA VISTA;01333001;229;0;66;0;3;0;0;0;63;0;0;0;0;0;Centro
202301;SUDESTE;SP;SAO PAULO;HOSPITAL SAO CAMILO SANTANA;SOCIEDADE BENEFICENTE SAO CAMILO;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;RUA DR LUIS LUSTOSA DA SILVA;33;SANTANA;02406040;243;0;61;0;50;0;11;0;0;0;0;0;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;HOSP DE OLHOS DE SAO PAULO;UNIDADE OFTALMOLOGICA DE SANTANA;HOSPITAL ESPECIALIZADO;HOSPITAL_PRIVADO;AVN CANTAREIRA;126;SANTANA;02330000;26;0;0;0;0;0;0;0;0;0;0;0;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;HOSPITAL E MATERNIDADE VIDAS;HOSPITAL E MATERNIDADE VIDAS LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;NOSSA SENHORA DO SABARA;2375;VILA CAMPO GRANDE;04685006;44;0;13;0;0;0;8;0;5;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;CEMA HOSP ESPEC;CEMA HOSPITAL ESPECIALIZADO LIMITADA;HOSPITAL ESPECIALIZADO;HOSPITAL_PRIVADO;RUA PADRE ADELINO;333;QUARTA PARADA;03303000;169;0;0;0;0;0;0;0;0;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;CLINICA INFANTIL SANTA ISABELLA;CLINICA INFANTIL SANTA ISABELLA S S;PRONTO SOCORRO ESPECIALIZADO;HOSPITAL_PRIVADO;RUA VERBO DIVINO;246;GRANJA JULIETA;04719000;3;0;0;0;0;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;EYE CLINIC IBIRAPUERA;EYE CLINIC OFTALMOLOGIA CLINICO CIRURGICA E DIAGNOSTICA LTDA;HOSPITAL ESPECIALIZADO;HOSPITAL_PRIVADO;AVENIDA REPUBLICA DO LIBANO;1034;IBIRAPUERA;04502001;16;0;0;0;0;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL ADVENTISTA DE SAO PAULO;INSTITUICAO PAULISTA ADVENTISTA DE EDUCACAO E ASSIST SOCIAL;HOSPITAL GERAL;HOSPITAL_FILANTRÃPICO;RUA ROCHA POMBO;49;LIBERDADE;01525010;47;0;7;0;7;0;0;0;0;0;0;0;0;0;Centro
202301;SUDESTE;SP;SAO PAULO;HOSP MUN VER JOSE STOROPOLLI;PREFEITURA DO MUNICIPIO DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;RUA FRANCISCO FANGANIELLO;127;PARQUE NOVO MUNDO;02181160;201;181;40;20;30;10;5;5;5;5;0;0;0;0;Zona Norte
202301;SUDESTE;SP;SAO PAULO;CLINICA ESPEC RENAITRE;RENAITRE CLINICA DE ESTETICA LTDA;HOSPITAL ESPECIALIZADO;HOSPITAL_PRIVADO;RUA JOSE PEREIRA CARDOSO;80;SAO MIGUEL PAULISTA;08011310;6;0;0;0;0;0;0;0;0;0;0;0;0;0;Zona Leste
202301;SUDESTE;SP;SAO PAULO;HOSPITAL BOSQUE DA SAUDE;NOTRE DAME INTERMEDICA SAUDE S A;HOSPITAL GERAL;HOSPITAL_PRIVADO;AV BOSQUE DA SAUDE;1926;SAUDE;04142082;141;0;17;0;17;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;HOSPITAL DA LUZ 113;AMICO SAUDE LTDA;HOSPITAL GERAL;HOSPITAL_PRIVADO;RUA AZEVEDO DE MACEDO;113;JARDIM ZAIRA;04013060;143;0;40;0;40;0;0;0;0;0;0;0;0;0;Zona Sul
202301;SUDESTE;SP;SAO PAULO;CENTRO MEDICO PMESP;POLICIA MILITAR DO ESTADO DE SAO PAULO;HOSPITAL GERAL;HOSPITAL_PÃBLICO;AVENIDA NOVA CANTAREIRA;3659;TREMEMBE;02341001;95;0;10;0;10;0;0;0;0;0;0;0;0;0;Zona Norte
